vessel,hatchdeck,ffmcodes,codprod,packhouse,idpalet,colpal,datescan,hourscan
00302,04A,611124520,0989,7406A,024704,0352,19-Dec-06,1942
00302,04A,611124520,0989,7406A,024714,0352,19-Dec-06,1943
00302,04A,611124520,0989,7406A,024716,0352,19-Dec-06,1942
00302,04A,611124520,0989,7704W,006886,0352,19-Dec-06,2049
00302,04A,611124520,0989,7704W,006891,0352,19-Dec-06,2015
00302,04A,611124520,0989,7704W,006900,0352,19-Dec-06,2015
00302,04A,611124520,0989,7704W,006910,0352,21-Dec-06,1801
00302,04A,611124520,0989,7704W,006921,0352,19-Dec-06,2013
00302,04A,611124520,0989,7704W,006936,0352,19-Dec-06,2053
00302,04A,611124520,0989,7704W,006944,0352,19-Dec-06,2052
00302,04A,611124520,0989,7808L,813835,0352,19-Dec-06,2045
00302,04A,611124520,0989,7808L,813836,0352,19-Dec-06,2012
00302,04A,611124520,0989,7808L,813837,0352,19-Dec-06,2047
00302,04A,611124520,0989,7808L,813839,0352,19-Dec-06,2016
00302,04A,611124520,0989,7808L,813840,0352,19-Dec-06,2053
00302,04A,611124520,0989,7808L,813841,0352,19-Dec-06,2051
00302,04A,611124520,0989,7808L,813842,0352,19-Dec-06,2053
00302,04A,611124520,0989,7808L,813843,0352,19-Dec-06,2009
00302,04A,611124520,0996,7406A,024707,0352,19-Dec-06,1920
00302,04A,611124520,0996,7710F,017527,0352,19-Dec-06,2102
00302,04A,611124520,0996,7808L,813420,0352,19-Dec-06,2000
00302,04A,611124520,0996,7808L,813422,0352,19-Dec-06,2000
00302,04A,611124520,1009,7704W,006940,0352,19-Dec-06,2054
00302,04A,611124520,866,7704W,006452,0099,18-Dec-06,1236
00302,04A,611124520,866,7704W,006467,0099,18-Dec-06,1236
00302,04A,611124520,866,7704W,006470,0099,18-Dec-06,1236
00302,04A,611124520,866,7704W,006472,0099,18-Dec-06,1236
00302,04A,611124520,866,7704W,006478,0099,18-Dec-06,1236
00302,04A,611124520,873,7704W,006451,0099,18-Dec-06,1236
00302,04A,611124520,873,7704W,006806,0099,19-Dec-06,1920
00302,04A,611124520,873,7704W,006815,0099,19-Dec-06,1922
00302,04A,611124520,958,7814R,012323,0352,20-Dec-06,2127
00302,04A,611124520,972,7814R,012316,0352,20-Dec-06,2126
00302,04B,611124520,0316,7114H,010803,0352,19-Dec-06,1641
00302,04B,611124520,0316,7114H,010820,0352,19-Dec-06,1641
00302,04B,611124520,0316,7114H,010828,0352,19-Dec-06,1641
00302,04B,611124520,0316,7114H,010832,0352,19-Dec-06,1641
00302,04B,611124520,0316,7114H,010834,0352,19-Dec-06,1641
00302,04B,611124520,0316,7114H,010840,0352,19-Dec-06,1640
00302,04B,611124520,0316,7114H,010954,0352,19-Dec-06,1238
00302,04B,611124520,0316,7114H,010965,0352,19-Dec-06,1243
00302,04B,611124520,0316,7404V,008181,0352,19-Dec-06,1816
00302,04B,611124520,0316,7404V,008187,0352,19-Dec-06,1808
00302,04B,611124520,0316,7710F,016552,0352,19-Dec-06,1320
00302,04B,611124520,0316,7710F,016567,0352,19-Dec-06,1300
00302,04B,611124520,0316,7710F,016572,0352,19-Dec-06,1320
00302,04B,611124520,0316,7710F,016576,0352,19-Dec-06,1334
00302,04B,611124520,0316,7802F,002786,0352,19-Dec-06,1603
00302,04B,611124520,0316,7814R,011918,0352,19-Dec-06,1406
00302,04B,611124520,0316,7814R,011938,0352,19-Dec-06,1405
00302,04B,611124520,0316,7814R,011952,0352,19-Dec-06,1407
00302,04B,611124520,0316,7814R,011961,0352,19-Dec-06,1405
00302,04B,611124520,0316,7814R,012411,0352,19-Dec-06,1250
00302,04B,611124520,0316,7814R,012430,0352,20-Dec-06,2107
00302,04B,611124520,0316,7814R,012431,0352,20-Dec-06,2106
00302,04B,611124520,0316,7814R,012433,0352,19-Dec-06,1248
00302,04B,611124520,0316,7814R,012447,0352,19-Dec-06,1238
00302,04B,611124520,0316,7814R,012451,0352,19-Dec-06,1544
00302,04B,611124520,0316,7814R,012457,0352,19-Dec-06,1544
00302,04B,611124520,0316,7814R,012498,0352,19-Dec-06,1507
00302,04B,611124520,0316,7814R,012499,0352,19-Dec-06,1555
00302,04B,611124520,0316,7814R,012505,0352,19-Dec-06,1543
00302,04B,611124520,0316,7814R,012526,0352,19-Dec-06,1543
00302,04B,611124520,0316,7814R,012561,0352,19-Dec-06,1543
00302,04B,611124520,0316,7814R,012563,0352,19-Dec-06,1544
00302,04B,611124520,0316,7814R,012564,0352,19-Dec-06,1545
00302,04B,611124520,0316,7814R,012565,0352,19-Dec-06,1544
00302,04B,611124520,0316,7814R,012566,0352,19-Dec-06,1553
00302,04B,611124520,0316,7814R,012572,0352,20-Dec-06,2124
00302,04B,611124520,0316,7814R,012584,0352,19-Dec-06,1545
00302,04B,611124520,0316,7814R,012585,0352,19-Dec-06,1544
00302,04B,611124520,0316,7904P,003735,0352,19-Dec-06,1259
00302,04B,611124520,0323,7404V,008143,0352,19-Dec-06,1808
00302,04B,611124520,0323,7404V,008178,0352,19-Dec-06,1816
00302,04B,611124520,0323,7710F,016898,0352,19-Dec-06,1321
00302,04B,611124520,0323,7714J,005182,0352,19-Dec-06,1555
00302,04B,611124520,0323,7802F,002776,0352,19-Dec-06,1604
00302,04B,611124520,0323,7802F,002787,0352,19-Dec-06,1603
00302,04B,611124520,0323,7802F,002801,0352,19-Dec-06,1604
00302,04B,611124520,0323,7802F,002808,0352,19-Dec-06,1600
00302,04B,611124520,0323,7808L,807054,0352,19-Dec-06,1302
00302,04B,611124520,0323,7808L,807059,0352,19-Dec-06,1246
00302,04B,611124520,0323,7808L,807060,0352,19-Dec-06,1245
00302,04B,611124520,0323,7808L,807402,0352,19-Dec-06,1334
00302,04B,611124520,0323,7808L,808578,0352,19-Dec-06,1244
00302,04B,611124520,0323,7808L,812149,0352,19-Dec-06,1632
00302,04B,611124520,0323,7814R,012036,0352,19-Dec-06,1406
00302,04B,611124520,0323,7814R,012410,0352,20-Dec-06,2105
00302,04B,611124520,0323,7814R,012468,0352,19-Dec-06,1616
00302,04B,611124520,0323,7814R,012530,0352,20-Dec-06,2110
00302,04B,611124520,0323,7904P,003768,0352,19-Dec-06,1334
00302,04B,611124520,0323,7904P,003769,0352,19-Dec-06,1616
00302,04B,611124520,0330,7114H,010963,0352,19-Dec-06,1235
00302,04B,611124520,0330,7114H,010999,0352,19-Dec-06,1640
00302,04B,611124520,0330,7404V,008135,0352,19-Dec-06,1632
00302,04B,611124520,0330,7404V,008136,0352,19-Dec-06,1632
00302,04B,611124520,0330,7404V,008142,0352,19-Dec-06,1816
00302,04B,611124520,0330,7404V,008149,0352,19-Dec-06,1808
00302,04B,611124520,0330,7404V,008155,0352,19-Dec-06,1817
00302,04B,611124520,0330,7404V,008162,0352,19-Dec-06,1808
00302,04B,611124520,0330,7404V,008173,0352,19-Dec-06,1632
00302,04B,611124520,0330,7404V,008185,0352,19-Dec-06,1633
00302,04B,611124520,0330,7710F,016566,0352,19-Dec-06,1320
00302,04B,611124520,0330,7710F,016573,0352,19-Dec-06,1319
00302,04B,611124520,0330,7710F,016899,0352,19-Dec-06,1321
00302,04B,611124520,0330,7802F,002785,0352,19-Dec-06,1603
00302,04B,611124520,0330,7802F,002807,0352,19-Dec-06,1603
00302,04B,611124520,0330,7808L,806713,0352,19-Dec-06,1320
00302,04B,611124520,0330,7808L,806714,0352,19-Dec-06,1259
00302,04B,611124520,0330,7808L,806716,0352,19-Dec-06,1302
00302,04B,611124520,0330,7808L,806718,0352,19-Dec-06,1301
00302,04B,611124520,0330,7808L,806825,0352,19-Dec-06,1301
00302,04B,611124520,0330,7808L,806826,0352,19-Dec-06,1300
00302,04B,611124520,0330,7808L,806827,0352,19-Dec-06,1246
00302,04B,611124520,0330,7808L,806828,0352,19-Dec-06,1301
00302,04B,611124520,0330,7808L,806829,0352,19-Dec-06,1300
00302,04B,611124520,0330,7808L,807520,0352,19-Dec-06,1249
00302,04B,611124520,0330,7808L,808238,0352,19-Dec-06,1406
00302,04B,611124520,0330,7808L,808239,0352,19-Dec-06,1355
00302,04B,611124520,0330,7808L,808520,0352,19-Dec-06,1334
00302,04B,611124520,0330,7808L,808524,0352,19-Dec-06,1356
00302,04B,611124520,0330,7808L,808526,0352,19-Dec-06,1341
00302,04B,611124520,0330,7808L,808584,0352,19-Dec-06,1245
00302,04B,611124520,0330,7814R,011953,0352,19-Dec-06,1406
00302,04B,611124520,0330,7814R,011972,0352,19-Dec-06,1355
00302,04B,611124520,0330,7814R,012031,0352,19-Dec-06,1405
00302,04B,611124520,0330,7814R,012420,0352,19-Dec-06,1554
00302,04B,611124520,0330,7814R,012452,0352,19-Dec-06,1244
00302,04B,611124520,0330,7814R,012490,0352,19-Dec-06,1301
00302,04B,611124520,0330,7814R,012497,0352,19-Dec-06,1552
00302,04B,611124520,0330,7814R,012518,0352,19-Dec-06,1543
00302,04B,611124520,0330,7814R,012528,0352,19-Dec-06,1555
00302,04B,611124520,0330,7904P,003755,0352,19-Dec-06,1334
00302,04B,611124520,0347,7702U,001770,0352,19-Dec-06,1809
00302,04B,611124520,0347,7802F,002518,0352,19-Dec-06,1406
00302,04B,611124520,0347,7802F,002560,0352,19-Dec-06,1341
00302,04B,611124520,0347,7802F,002566,0352,19-Dec-06,1341
00302,04B,611124520,0347,7802F,002574,0352,19-Dec-06,1356
00302,04B,611124520,0347,7802F,002580,0352,19-Dec-06,1406
00302,04B,611124520,0347,7802F,002641,0352,19-Dec-06,1808
00302,04B,611124520,0347,7802F,002659,0352,19-Dec-06,1809
00302,04B,611124520,0347,7802F,002673,0352,19-Dec-06,1816
00302,04B,611124520,0347,7802F,002683,0352,19-Dec-06,1758
00302,04B,611124520,0347,7802F,002692,0352,19-Dec-06,1817
00302,04B,611124520,0347,7804H,006395,0352,19-Dec-06,1617
00302,04B,611124520,0347,7804H,006412,0352,19-Dec-06,1617
00302,04B,611124520,0347,7804H,006413,0352,19-Dec-06,1616
00302,04B,611124520,0347,7804H,006508,0352,19-Dec-06,1617
00302,04B,611124520,0347,7808L,806428,0352,19-Dec-06,1342
00302,04B,611124520,0347,7808L,806454,0352,19-Dec-06,1341
00302,04B,611124520,0347,7808L,807406,0352,19-Dec-06,1300
00302,04B,611124520,0354,7404V,007810,0352,19-Dec-06,1809
00302,04B,611124520,0354,7404V,007816,0352,19-Dec-06,1808
00302,04B,611124520,0354,7404V,007822,0352,19-Dec-06,1817
00302,04B,611124520,0354,7404V,007830,0352,19-Dec-06,1817
00302,04B,611124520,0354,7404V,007861,0352,19-Dec-06,1816
00302,04B,611124520,0354,7404V,007872,0352,19-Dec-06,1809
00302,04B,611124520,0354,7404V,007884,0352,19-Dec-06,1808
00302,04B,611124520,0354,7404V,008130,0352,19-Dec-06,1631
00302,04B,611124520,0354,7802F,002536,0352,19-Dec-06,1342
00302,04B,611124520,0354,7802F,002552,0352,19-Dec-06,1341
00302,04B,611124520,0354,7802F,002565,0352,19-Dec-06,1342
00302,04B,611124520,0354,7802F,002576,0352,19-Dec-06,1356
00302,04B,611124520,0354,7802F,002589,0352,19-Dec-06,1356
00302,04B,611124520,0354,7802F,002617,0352,19-Dec-06,1356
00302,04B,611124520,0354,7802F,002649,0352,19-Dec-06,1759
00302,04B,611124520,0354,7802F,002664,0352,19-Dec-06,1759
00302,04B,611124520,0354,7802F,002682,0352,19-Dec-06,1758
00302,04B,611124520,0354,7802F,002706,0352,19-Dec-06,1334
00302,04B,611124520,0354,7802F,002715,0352,19-Dec-06,1320
00302,04B,611124520,0354,7802F,002719,0352,19-Dec-06,1334
00302,04B,611124520,0354,7802F,002725,0352,19-Dec-06,1320
00302,04B,611124520,0354,7802F,002726,0352,19-Dec-06,1320
00302,04B,611124520,0354,7802F,002733,0352,19-Dec-06,1320
00302,04B,611124520,0354,7804H,005979,0352,19-Dec-06,1506
00302,04B,611124520,0354,7804H,005990,0352,19-Dec-06,1505
00302,04B,611124520,0354,7804H,006003,0352,19-Dec-06,1506
00302,04B,611124520,0354,7804H,006033,0352,19-Dec-06,1506
00302,04B,611124520,0354,7804H,006051,0352,19-Dec-06,1505
00302,04B,611124520,0354,7804H,006066,0352,19-Dec-06,1505
00302,04B,611124520,0354,7804H,006084,0352,19-Dec-06,1507
00302,04B,611124520,0354,7804H,006110,0352,19-Dec-06,1507
00302,04B,611124520,0354,7804H,006115,0352,19-Dec-06,1506
00302,04B,611124520,0354,7804H,006126,0352,19-Dec-06,1507
00302,04B,611124520,0354,7804H,006432,0352,19-Dec-06,1617
00302,04B,611124520,0354,7808L,807712,0352,19-Dec-06,1355
00302,04B,611124520,0354,7808L,807714,0352,19-Dec-06,1246
00302,04B,611124520,0354,7808L,808036,0352,19-Dec-06,1407
00302,04B,611124520,0354,7808L,808372,0352,19-Dec-06,1356
00302,04B,611124520,0354,7814R,012409,0352,19-Dec-06,1235
00302,04B,611124520,0354,7814R,012432,0352,19-Dec-06,1555
00302,04B,611124520,0354,7814R,012448,0352,19-Dec-06,1234
00302,04B,611124520,0354,7814R,012458,0352,19-Dec-06,1238
00302,04B,611124520,0354,7814R,012470,0352,20-Dec-06,2102
00302,04B,611124520,0354,7814R,012475,0352,19-Dec-06,1235
00302,04B,611124520,0354,7814R,012507,0352,19-Dec-06,1544
00302,04B,611124520,0354,7814R,012513,0352,19-Dec-06,1555
00302,04B,611124520,0354,7814R,012524,0352,19-Dec-06,1552
00302,04B,611124520,0354,7904P,003770,0352,19-Dec-06,1616
00302,04B,611124520,0361,7802F,002470,0352,19-Dec-06,1335
00302,04B,611124520,0361,7802F,002473,0352,19-Dec-06,1320
00302,04B,611124520,0361,7802F,002486,0352,19-Dec-06,1335
00302,04B,611124520,0361,7802F,002488,0352,19-Dec-06,1342
00302,04B,611124520,0361,7802F,002499,0352,19-Dec-06,1335
00302,04B,611124520,0361,7802F,002503,0352,19-Dec-06,1335
00302,04B,611124520,0361,7802F,002508,0352,19-Dec-06,1335
00302,04B,611124520,0361,7802F,002530,0352,19-Dec-06,1342
00302,04B,611124520,0361,7802F,002553,0352,19-Dec-06,1342
00302,04B,611124520,0361,7802F,002571,0352,19-Dec-06,1356
00302,04B,611124520,0361,7802F,002588,0352,19-Dec-06,1356
00302,04B,611124520,0361,7802F,002603,0352,19-Dec-06,1342
00302,04B,611124520,0361,7802F,002651,0352,19-Dec-06,1818
00302,04B,611124520,0361,7802F,002681,0352,19-Dec-06,1808
00302,04B,611124520,0361,7802F,002701,0352,19-Dec-06,1816
00302,04B,611124520,0361,7804H,006416,0352,19-Dec-06,1632
00302,04B,611124520,0361,7814R,011954,0352,19-Dec-06,1355
00302,04B,611124520,0361,7814R,012010,0352,19-Dec-06,1406
00302,04B,611124520,0361,7814R,012537,0352,19-Dec-06,1505
00302,04B,611124520,0361,7904P,003756,0352,19-Dec-06,1758
00302,04B,611124520,0361,7904P,003771,0352,19-Dec-06,1616
00302,04B,611124520,0842,7710F,017859,0099,19-Dec-06,1641
00302,04B,611124520,0842,7802F,002783,0099,19-Dec-06,1759
00302,04B,611124520,0842,7802F,002793,0099,19-Dec-06,1758
00302,04B,611124520,0842,7802F,002847,0099,19-Dec-06,1758
00302,04B,611124520,0842,7802F,002858,0099,19-Dec-06,1759
00302,04B,611124520,0842,7802F,002894,0099,19-Dec-06,1759
00302,04B,611124520,0842,7802F,002896,0099,19-Dec-06,1758
00302,04B,611124520,0859,7802F,002897,0099,19-Dec-06,1758
00302,04B,611124520,0859,7904P,003774,0099,19-Dec-06,1603
00302,04B,611124520,0859,7904P,003776,0099,19-Dec-06,1604
00302,04B,611124520,0859,7904P,003798,0099,19-Dec-06,1616
00302,04B,611124520,0859,7904P,003816,0099,19-Dec-06,1616
00302,04B,611124520,0866,7114H,007534,0099,19-Dec-06,1631
00302,04B,611124520,0866,7114H,007542,0099,19-Dec-06,1631
00302,04B,611124520,0866,7114H,007544,0099,19-Dec-06,1633
00302,04B,611124520,0866,7114H,007547,0099,19-Dec-06,1641
00302,04B,611124520,0866,7114H,007550,0099,19-Dec-06,1632
00302,04B,611124520,0866,7114H,010966,0099,19-Dec-06,1642
00302,04B,611124520,0866,7114H,010969,0099,19-Dec-06,1642
00302,04B,611124520,0866,7114H,010970,0099,19-Dec-06,1642
00302,04B,611124520,0866,7114H,010982,0099,19-Dec-06,1617
00302,04B,611124520,0866,7114H,010983,0099,19-Dec-06,1632
00302,04B,611124520,0866,7802F,002842,0099,19-Dec-06,1524
00302,04B,611124520,0866,7802F,002844,0099,19-Dec-06,1525
00302,04B,611124520,0866,7802F,002845,0099,19-Dec-06,1525
00302,04B,611124520,0866,7802F,002846,0099,19-Dec-06,1525
00302,04B,611124520,0866,7802F,002849,0099,19-Dec-06,1524
00302,04B,611124520,0866,7802F,002851,0099,19-Dec-06,1525
00302,04B,611124520,0866,7802F,002855,0099,19-Dec-06,1525
00302,04B,611124520,0866,7802F,002871,0099,19-Dec-06,1524
00302,04B,611124520,0866,7802F,002873,0099,19-Dec-06,1524
00302,04B,611124520,0866,7802F,002874,0099,19-Dec-06,1524
00302,04B,611124520,0866,7802F,002878,0099,19-Dec-06,1524
00302,04B,611124520,0866,7802F,002885,0099,19-Dec-06,1524
00302,04B,611124520,0866,7904P,003777,0099,19-Dec-06,1603
00302,04B,611124520,0866,7904P,003784,0099,19-Dec-06,1603
00302,04B,611124520,0866,7904P,003786,0099,19-Dec-06,1603
00302,04B,611124520,0866,7904P,003792,0099,19-Dec-06,1603
00302,04B,611124520,0958,7710F,017501,0352,19-Dec-06,1752
00302,04B,611124520,0958,7710F,017504,0352,19-Dec-06,1743
00302,04B,611124520,0958,7710F,017520,0352,19-Dec-06,1658
00302,04B,611124520,0958,7710F,017523,0352,19-Dec-06,1712
00302,04B,611124520,0958,7710F,017606,0352,19-Dec-06,1752
00302,04B,611124520,0958,7710F,017611,0352,19-Dec-06,1752
00302,04B,611124520,0958,7710F,017618,0352,19-Dec-06,1752
00302,04B,611124520,0958,7710F,017890,0352,19-Dec-06,1752
00302,04B,611124520,0958,7714J,005324,0352,19-Dec-06,1724
00302,04B,611124520,0958,7714J,005337,0352,19-Dec-06,1656
00302,04B,611124520,0958,7808L,813226,0352,19-Dec-06,1657
00302,04B,611124520,0958,7808L,813232,0352,19-Dec-06,1743
00302,04B,611124520,0958,7808L,813233,0352,19-Dec-06,1707
00302,04B,611124520,0958,7808L,813300,0352,19-Dec-06,1743
00302,04B,611124520,0958,7808L,813432,0352,19-Dec-06,1733
00302,04B,611124520,0958,7808L,813435,0352,19-Dec-06,1743
00302,04B,611124520,0958,7808L,813437,0352,19-Dec-06,1742
00302,04B,611124520,0958,7808L,813438,0352,19-Dec-06,1743
00302,04B,611124520,0958,7808L,813441,0352,19-Dec-06,1752
00302,04B,611124520,0965,7406A,024702,0352,19-Dec-06,1917
00302,04B,611124520,0965,7406A,024710,0352,19-Dec-06,1919
00302,04B,611124520,0965,7710F,017502,0352,19-Dec-06,1744
00302,04B,611124520,0965,7710F,017514,0352,19-Dec-06,1725
00302,04B,611124520,0965,7710F,017521,0352,19-Dec-06,1712
00302,04B,611124520,0965,7710F,017528,0352,19-Dec-06,1724
00302,04B,611124520,0965,7710F,017603,0352,19-Dec-06,1752
00302,04B,611124520,0965,7710F,017642,0352,19-Dec-06,1743
00302,04B,611124520,0965,7714J,005293,0352,19-Dec-06,1732
00302,04B,611124520,0965,7714J,005316,0352,19-Dec-06,1724
00302,04B,611124520,0965,7714J,005335,0352,19-Dec-06,1725
00302,04B,611124520,0965,7808L,813223,0352,19-Dec-06,1742
00302,04B,611124520,0965,7808L,813306,0352,19-Dec-06,1657
00302,04B,611124520,0965,7808L,813308,0352,19-Dec-06,1751
00302,04B,611124520,0965,7808L,813314,0352,19-Dec-06,1752
00302,04B,611124520,0972,7406A,024705,0352,19-Dec-06,1918
00302,04B,611124520,0972,7710F,017525,0352,19-Dec-06,1725
00302,04B,611124520,0972,7710F,017623,0352,19-Dec-06,1752
00302,04B,611124520,0972,7714J,005257,0352,19-Dec-06,1712
00302,04B,611124520,0972,7714J,005273,0352,19-Dec-06,1708
00302,04B,611124520,0972,7714J,005280,0352,19-Dec-06,1708
00302,04B,611124520,0972,7714J,005291,0352,19-Dec-06,1733
00302,04B,611124520,0972,7808L,813288,0352,19-Dec-06,1657
00302,04B,611124520,0972,7808L,813290,0352,19-Dec-06,1733
00302,04B,611124520,0972,7808L,813582,0352,19-Dec-06,1751
00302,04B,611124520,0989,7406A,024708,0352,19-Dec-06,1916
00302,04B,611124520,0989,7710F,017506,0352,19-Dec-06,1725
00302,04B,611124520,0989,7710F,017508,0352,19-Dec-06,1725
00302,04B,611124520,0989,7710F,017513,0352,19-Dec-06,1712
00302,04B,611124520,0989,7710F,017516,0352,19-Dec-06,1712
00302,04B,611124520,0989,7710F,017645,0352,19-Dec-06,1712
00302,04B,611124520,0989,7710F,017647,0352,19-Dec-06,1752
00302,04B,611124520,0989,7714J,005302,0352,19-Dec-06,1712
00302,04B,611124520,0989,7808L,813183,0352,19-Dec-06,1744
00302,04B,611124520,0989,7808L,813411,0352,19-Dec-06,1742
00302,04B,611124520,0996,7406A,024604,0352,19-Dec-06,1657
00302,04B,611124520,0996,7710F,017646,0352,19-Dec-06,1725
00302,04B,611124520,0996,7714J,005199,0352,19-Dec-06,1707
00302,04B,611124520,0996,7714J,005238,0352,19-Dec-06,1656
00302,04B,611124520,0996,7714J,005303,0352,19-Dec-06,1733
00302,04B,611124520,0996,7808L,813407,0352,19-Dec-06,1742
00302,04B,611124520,958,7702U,001992,0352,19-Dec-06,1658
00302,04B,611124520,958,7702U,001999,0352,20-Dec-06,2031
00302,04B,611124520,965,7702U,001997,0352,19-Dec-06,1732
00302,04B,611124520,972,7702U,002001,0352,19-Dec-06,1735
00302,04B,611124520,972,7814R,012371,0352,19-Dec-06,1724
00302,04B,611124520,972,7814R,012372,0352,19-Dec-06,1724
00302,04B,611124520,989,7702U,001991,0352,19-Dec-06,1658
00302,04B,611124520,989,7702U,001996,0352,19-Dec-06,1735
00302,04B,611124520,989,7702U,001998,0352,19-Dec-06,1657
00302,04B,611124520,989,7702U,002006,0352,19-Dec-06,1733
00302,04B,611124520,989,7702U,002013,0352,19-Dec-06,1735
00302,04B,611124520,989,7702U,002014,0352,19-Dec-06,1734
00302,04B,611124520,989,7702U,002025,0352,19-Dec-06,1725
00302,04B,611124520,996,7702U,001995,0352,19-Dec-06,1658
00302,04B,611124520,996,7702U,002003,0352,19-Dec-06,1658
00302,04C,611124520,0323,7814R,012410,0352,19-Dec-06,0723
00302,04C,611124520,0958,7114H,007140,0352,19-Dec-06,0840
00302,04C,611124520,0958,7114H,007141,0352,19-Dec-06,0858
00302,04C,611124520,0958,7114H,007257,0352,19-Dec-06,0908
00302,04C,611124520,0958,7114H,010852,0352,19-Dec-06,0950
00302,04C,611124520,0958,7114H,010853,0352,19-Dec-06,0951
00302,04C,611124520,0958,7114H,010854,0352,19-Dec-06,0951
00302,04C,611124520,0958,7114H,010862,0352,19-Dec-06,0952
00302,04C,611124520,0958,7114H,010935,0352,19-Dec-06,0950
00302,04C,611124520,0958,7114H,010936,0352,19-Dec-06,0938
00302,04C,611124520,0958,7114H,010943,0352,19-Dec-06,0950
00302,04C,611124520,0958,7404V,008098,0352,18-Dec-06,2158
00302,04C,611124520,0958,7404V,008100,0352,18-Dec-06,2157
00302,04C,611124520,0958,7406A,024602,0352,19-Dec-06,0744
00302,04C,611124520,0958,7406A,024610,0352,19-Dec-06,0754
00302,04C,611124520,0958,7406A,024615,0352,19-Dec-06,0755
00302,04C,611124520,0958,7704W,006737,0352,19-Dec-06,0849
00302,04C,611124520,0958,7704W,006740,0352,19-Dec-06,0839
00302,04C,611124520,0958,7704W,006749,0352,19-Dec-06,0733
00302,04C,611124520,0958,7804H,006318,0352,18-Dec-06,2101
00302,04C,611124520,0958,7808L,810746,0352,19-Dec-06,0726
00302,04C,611124520,0958,7808L,810850,0352,18-Dec-06,2021
00302,04C,611124520,0958,7808L,810851,0352,19-Dec-06,0849
00302,04C,611124520,0958,7808L,810853,0352,19-Dec-06,0849
00302,04C,611124520,0958,7808L,810855,0352,19-Dec-06,0851
00302,04C,611124520,0958,7808L,810857,0352,19-Dec-06,0851
00302,04C,611124520,0958,7808L,810858,0352,18-Dec-06,2020
00302,04C,611124520,0958,7808L,810859,0352,18-Dec-06,1939
00302,04C,611124520,0958,7808L,810898,0352,19-Dec-06,0730
00302,04C,611124520,0958,7808L,810921,0352,18-Dec-06,2022
00302,04C,611124520,0958,7808L,811112,0352,19-Dec-06,0753
00302,04C,611124520,0958,7808L,811178,0352,18-Dec-06,2158
00302,04C,611124520,0958,7808L,811179,0352,18-Dec-06,2110
00302,04C,611124520,0958,7808L,811180,0352,18-Dec-06,2109
00302,04C,611124520,0958,7808L,811182,0352,18-Dec-06,2159
00302,04C,611124520,0958,7808L,811183,0352,18-Dec-06,2109
00302,04C,611124520,0958,7808L,811649,0352,19-Dec-06,0816
00302,04C,611124520,0958,7808L,811653,0352,19-Dec-06,0934
00302,04C,611124520,0958,7808L,811654,0352,19-Dec-06,0930
00302,04C,611124520,0958,7808L,811655,0352,19-Dec-06,0920
00302,04C,611124520,0958,7808L,811656,0352,19-Dec-06,1021
00302,04C,611124520,0958,7808L,811657,0352,19-Dec-06,1023
00302,04C,611124520,0958,7808L,812752,0352,19-Dec-06,1006
00302,04C,611124520,0958,7808L,812753,0352,19-Dec-06,1022
00302,04C,611124520,0958,7808L,812754,0352,19-Dec-06,1007
00302,04C,611124520,0958,7808L,812757,0352,19-Dec-06,1006
00302,04C,611124520,0958,7808L,812925,0352,19-Dec-06,1024
00302,04C,611124520,0965,7114H,007256,0352,19-Dec-06,0906
00302,04C,611124520,0965,7114H,007267,0352,19-Dec-06,0859
00302,04C,611124520,0965,7114H,007924,0352,19-Dec-06,0905
00302,04C,611124520,0965,7114H,007935,0352,19-Dec-06,0906
00302,04C,611124520,0965,7114H,007941,0352,19-Dec-06,0906
00302,04C,611124520,0965,7404V,008087,0352,18-Dec-06,2157
00302,04C,611124520,0965,7406A,024589,0352,19-Dec-06,0849
00302,04C,611124520,0965,7406A,024593,0352,19-Dec-06,0754
00302,04C,611124520,0965,7406A,024599,0352,19-Dec-06,0746
00302,04C,611124520,0965,7406A,024609,0352,19-Dec-06,0746
00302,04C,611124520,0965,7406A,024614,0352,19-Dec-06,0753
00302,04C,611124520,0965,7704W,006741,0352,19-Dec-06,0733
00302,04C,611124520,0965,7704W,006748,0352,19-Dec-06,0733
00302,04C,611124520,0965,7704W,006750,0352,19-Dec-06,0732
00302,04C,611124520,0965,7808L,810789,0352,19-Dec-06,0849
00302,04C,611124520,0965,7808L,810790,0352,19-Dec-06,0850
00302,04C,611124520,0965,7808L,810792,0352,19-Dec-06,0851
00302,04C,611124520,0965,7808L,810802,0352,19-Dec-06,0723
00302,04C,611124520,0965,7808L,810842,0352,19-Dec-06,0850
00302,04C,611124520,0965,7808L,810844,0352,18-Dec-06,1942
00302,04C,611124520,0965,7808L,810845,0352,19-Dec-06,0730
00302,04C,611124520,0965,7808L,810846,0352,18-Dec-06,2102
00302,04C,611124520,0965,7808L,811107,0352,18-Dec-06,2109
00302,04C,611124520,0965,7808L,811109,0352,18-Dec-06,2108
00302,04C,611124520,0965,7808L,811174,0352,18-Dec-06,2157
00302,04C,611124520,0965,7808L,811175,0352,19-Dec-06,0815
00302,04C,611124520,0965,7808L,811177,0352,18-Dec-06,2140
00302,04C,611124520,0965,7808L,811482,0352,18-Dec-06,2110
00302,04C,611124520,0965,7808L,811483,0352,18-Dec-06,2108
00302,04C,611124520,0965,7808L,811486,0352,19-Dec-06,0813
00302,04C,611124520,0965,7808L,812219,0352,18-Dec-06,2156
